"PlotID","Subplot","Stand","Species","n_seed","n_sap"
3,"C","hemlock-hardwoods","White oak",0,0
4,"C","hemlock-hardwoods","White oak",0,0
5,"C","pine-hardwoods","White oak",0,0
6,"C","pine-hardwoods","White oak",0,0
7,"C","pine-hardwoods","White oak",0,0
8,"C","pine-hardwoods","White oak",0,0
9,"C","hemlock-hardwoods","White oak",0,0
10,"C","hemlock-hardwoods","White oak",0,0
11,"C","hemlock-hardwoods","White oak",3,0
12,"C","hemlock-hardwoods","White oak",0,0
13,"C","hemlock-hardwoods","White oak",0,0
14,"C","hemlock-hardwoods","White oak",0,0
15,"C","hemlock-hardwoods","White oak",0,0
16,"C","hemlock-hardwoods","White oak",0,0
17,"C","hemlock-hardwoods","White oak",0,0
18,"C","hemlock-hardwoods","White oak",0,0
19,"C","hemlock-hardwoods","White oak",0,0
20,"C","hemlock-hardwoods","White oak",0,0
21,"C","hemlock-hardwoods","White oak",0,0
22,"C","hemlock-hardwoods","White oak",0,0
23,"C","hemlock-hardwoods","White oak",0,0
24,"C","hemlock-hardwoods","White oak",0,0
25,"C","hemlock-hardwoods","White oak",0,0
26,"C","hemlock-hardwoods","White oak",0,0
27,"C","hemlock-hardwoods","White oak",0,0
28,"C","hemlock-hardwoods","White oak",0,0
29,"C","hemlock-hardwoods","White oak",0,0
30,"C","hemlock-hardwoods","White oak",0,0
31,"C","hemlock-hardwoods","White oak",0,0
32,"C","pine-hardwoods","White oak",0,0
33,"C","pine-hardwoods","White oak",0,0
34,"C","hemlock-hardwoods","White oak",0,0
35,"C","hemlock-hardwoods","White oak",0,0
36,"C","hemlock-hardwoods","White oak",0,0
37,"C","hemlock-hardwoods","White oak",0,0
38,"C","hemlock-hardwoods","White oak",0,0
39,"C","hemlock-hardwoods","White oak",0,0
40,"C","hemlock-hardwoods","White oak",0,0
41,"C","hemlock-hardwoods","White oak",0,0
42,"C","hemlock-hardwoods","White oak",0,0
43,"C","hemlock-hardwoods","White oak",0,0
44,"C","pine-hardwoods","White oak",0,0
45,"C","pine-hardwoods","White oak",0,0
46,"C","pine-hardwoods","White oak",0,0
47,"C","hemlock-hardwoods","White oak",0,0
48,"C","hemlock-hardwoods","White oak",0,0
49,"C","hemlock-hardwoods","White oak",0,0
50,"C","hemlock-hardwoods","White oak",2,0
51,"C","hemlock-hardwoods","White oak",0,0
52,"C","pine-hardwoods","White oak",0,0
53,"C","pine-hardwoods","White oak",0,0
54,"C","hemlock-hardwoods","White oak",0,0
55,"C","hemlock-hardwoods","White oak",0,0
56,"C","hemlock-hardwoods","White oak",0,0
57,"C","pine-hardwoods","White oak",0,0
58,"C","hemlock-hardwoods","White oak",0,0
59,"C","hemlock-hardwoods","White oak",0,0
60,"C","hemlock-hardwoods","White oak",0,0
